Case ID,start_timestamp,end_timestamp,Creator,Resource,variant_index,ActivityID,Activity
1123,2010-11-16T19:32:57,2010-11-16T19:32:57,Fluxicon Disco, Variant 1,1,6,6
1125,2012-05-17T21:34:02,2012-05-17T21:34:02,Fluxicon Disco, Variant 1,1,1,1
1125,2012-05-17T22:07:53,2012-05-17T22:07:53,Fluxicon Disco, Variant 1,1,8,8
1125,2012-05-18T21:22:22,2012-05-18T21:22:22,Fluxicon Disco, Variant 1,1,6,6
1126,2012-01-10T21:31:21,2012-01-10T21:31:21,Fluxicon Disco, Variant 8,8,1,1
1126,2012-01-13T16:28:55,2012-01-13T16:28:55,Fluxicon Disco, Variant 8,8,6,6
1126,2012-01-13T16:28:56,2012-01-13T16:28:56,Fluxicon Disco, Variant 8,8,6,6
1127,2012-01-18T17:39:21,2012-01-18T17:39:21,Fluxicon Disco, Variant 1,1,1,1
1127,2012-01-18T19:23:37,2012-01-18T19:23:37,Fluxicon Disco, Variant 1,1,8,8
1127,2012-01-18T22:14:02,2012-01-18T22:14:02,Fluxicon Disco, Variant 1,1,6,6
1128,2012-04-11T19:51:59,2012-04-11T19:51:59,Fluxicon Disco, Variant 1,1,1,1
1128,2012-04-11T19:52:12,2012-04-11T19:52:12,Fluxicon Disco, Variant 1,1,8,8
1128,2012-04-16T16:54:56,2012-04-16T16:54:56,Fluxicon Disco, Variant 1,1,6,6
1130,2010-02-10T00:07:04,2010-02-10T00:07:04,Fluxicon Disco, Variant 1,1,1,1
1130,2010-02-10T00:07:11,2010-02-10T00:07:11,Fluxicon Disco, Variant 1,1,8,8
1130,2010-02-10T00:07:18,2010-02-10T00:07:18,Fluxicon Disco, Variant 1,1,6,6
1131,2012-03-28T16:03:55,2012-03-28T16:03:55,Fluxicon Disco, Variant 1,1,1,1
1131,2012-03-28T16:04:21,2012-03-28T16:04:21,Fluxicon Disco, Variant 1,1,8,8
1131,2012-03-28T16:08:00,2012-03-28T16:08:00,Fluxicon Disco, Variant 1,1,6,6
1132,2012-01-11T18:52:28,2012-01-11T18:52:28,Fluxicon Disco, Variant 1,1,1,1
1132,2012-01-11T21:40:05,2012-01-11T21:40:05,Fluxicon Disco, Variant 1,1,8,8
1132,2012-01-18T23:15:37,2012-01-18T23:15:37,Fluxicon Disco, Variant 1,1,6,6
1133,2012-01-18T18:23:55,2012-01-18T18:23:55,Fluxicon Disco, Variant 1,1,1,1
1133,2012-01-18T18:24:06,2012-01-18T18:24:06,Fluxicon Disco, Variant 1,1,8,8
1133,2012-01-18T21:50:24,2012-01-18T21:50:24,Fluxicon Disco, Variant 1,1,6,6
1134,2012-07-17T14:22:25,2012-07-17T14:22:25,Fluxicon Disco, Variant 1,1,1,1
1134,2012-07-17T14:22:33,2012-07-17T14:22:33,Fluxicon Disco, Variant 1,1,8,8
1134,2012-07-17T19:52:35,2012-07-17T19:52:35,Fluxicon Disco, Variant 1,1,6,6
1135,2012-06-08T15:03:05,2012-06-08T15:03:05,Fluxicon Disco, Variant 35,35,1,1
1135,2012-06-08T15:03:28,2012-06-08T15:03:28,Fluxicon Disco, Variant 35,35,8,8
1135,2012-06-14T14:56:56,2012-06-14T14:56:56,Fluxicon Disco, Variant 35,35,4,4
1135,2012-07-13T20:19:37,2012-07-13T20:19:37,Fluxicon Disco, Variant 35,35,6,6
1136,2012-06-12T15:23:44,2012-06-12T15:23:44,Fluxicon Disco, Variant 5,5,1,1
1136,2012-06-15T13:56:23,2012-06-15T13:56:23,Fluxicon Disco, Variant 5,5,6,6
1137,2012-06-18T17:44:18,2012-06-18T17:44:18,Fluxicon Disco, Variant 1,1,1,1
1137,2012-06-18T21:46:31,2012-06-18T21:46:31,Fluxicon Disco, Variant 1,1,8,8
1137,2012-06-18T21:46:46,2012-06-18T21:46:46,Fluxicon Disco, Variant 1,1,6,6
1138,2012-01-10T00:23:38,2012-01-10T00:23:38,Fluxicon Disco, Variant 1,1,1,1
1138,2012-01-10T00:23:57,2012-01-10T00:23:57,Fluxicon Disco, Variant 1,1,8,8
1138,2012-01-17T19:49:33,2012-01-17T19:49:33,Fluxicon Disco, Variant 1,1,6,6
1139,2011-12-13T23:51:46,2011-12-13T23:51:46,Fluxicon Disco, Variant 1,1,1,1
1139,2011-12-13T23:52:10,2011-12-13T23:52:10,Fluxicon Disco, Variant 1,1,8,8
1139,2011-12-14T00:57:49,2011-12-14T00:57:49,Fluxicon Disco, Variant 1,1,6,6
1140,2011-01-19T17:17:21,2011-01-19T17:17:21,Fluxicon Disco, Variant 3,3,1,1
1140,2011-01-25T18:28:10,2011-01-25T18:28:10,Fluxicon Disco, Variant 3,3,8,8
1140,2011-01-26T00:33:05,2011-01-26T00:33:05,Fluxicon Disco, Variant 3,3,9,9
1140,2011-02-09T19:37:25,2011-02-09T19:37:25,Fluxicon Disco, Variant 3,3,8,8
1140,2011-02-09T19:37:34,2011-02-09T19:37:34,Fluxicon Disco, Variant 3,3,6,6
1141,2010-08-11T19:41:35,2010-08-11T19:41:35,Fluxicon Disco, Variant 86,86,1,1
1141,2010-08-30T22:03:37,2010-08-30T22:03:37,Fluxicon Disco, Variant 86,86,8,8
1141,2010-08-30T22:04:04,2010-08-30T22:04:04,Fluxicon Disco, Variant 86,86,9,9
1141,2010-09-13T15:50:59,2010-09-13T15:50:59,Fluxicon Disco, Variant 86,86,8,8
1141,2010-09-13T15:51:37,2010-09-13T15:51:37,Fluxicon Disco, Variant 86,86,9,9
1141,2010-09-13T17:33:01,2010-09-13T17:33:01,Fluxicon Disco, Variant 86,86,8,8
1141,2010-09-13T17:33:06,2010-09-13T17:33:06,Fluxicon Disco, Variant 86,86,9,9
1141,2010-09-13T17:33:18,2010-09-13T17:33:18,Fluxicon Disco, Variant 86,86,8,8
1141,2010-09-13T17:33:27,2010-09-13T17:33:27,Fluxicon Disco, Variant 86,86,9,9
1141,2010-09-20T16:04:20,2010-09-20T16:04:20,Fluxicon Disco, Variant 86,86,8,8
1141,2010-09-20T16:04:28,2010-09-20T16:04:28,Fluxicon Disco, Variant 86,86,6,6
1143,2012-07-23T18:01:18,2012-07-23T18:01:18,Fluxicon Disco, Variant 1,1,1,1
1143,2012-07-23T22:01:05,2012-07-23T22:01:05,Fluxicon Disco, Variant 1,1,8,8
1143,2012-07-25T15:28:00,2012-07-25T15:28:00,Fluxicon Disco, Variant 1,1,6,6
1146,2011-04-04T17:13:39,2011-04-04T17:13:39,Fluxicon Disco, Variant 1,1,1,1
1146,2011-04-04T17:14:04,2011-04-04T17:14:04,Fluxicon Disco, Variant 1,1,8,8
1146,2011-04-04T17:16:27,2011-04-04T17:16:27,Fluxicon Disco, Variant 1,1,6,6
1147,2011-01-11T19:54:55,2011-01-11T19:54:55,Fluxicon Disco, Variant 1,1,1,1
1147,2011-01-14T16:33:59,2011-01-14T16:33:59,Fluxicon Disco, Variant 1,1,8,8
1147,2011-01-14T16:52:06,2011-01-14T16:52:06,Fluxicon Disco, Variant 1,1,6,6
1148,2010-12-14T19:04:53,2010-12-14T19:04:53,Fluxicon Disco, Variant 1,1,1,1
1148,2010-12-14T19:05:16,2010-12-14T19:05:16,Fluxicon Disco, Variant 1,1,8,8
1148,2010-12-14T19:05:33,2010-12-14T19:05:33,Fluxicon Disco, Variant 1,1,6,6
1149,2011-10-25T14:25:02,2011-10-25T14:25:02,Fluxicon Disco, Variant 1,1,1,1
1149,2011-10-25T14:26:54,2011-10-25T14:26:54,Fluxicon Disco, Variant 1,1,8,8
1149,2011-10-25T16:50:54,2011-10-25T16:50:54,Fluxicon Disco, Variant 1,1,6,6
1150,2010-10-11T15:44:04,2010-10-11T15:44:04,Fluxicon Disco, Variant 1,1,1,1
1150,2010-10-11T22:25:04,2010-10-11T22:25:04,Fluxicon Disco, Variant 1,1,8,8
1150,2010-10-11T22:25:54,2010-10-11T22:25:54,Fluxicon Disco, Variant 1,1,6,6
1151,2010-05-24T23:34:26,2010-05-24T23:34:26,Fluxicon Disco, Variant 1,1,1,1
1151,2010-06-29T23:11:34,2010-06-29T23:11:34,Fluxicon Disco, Variant 1,1,8,8
1151,2010-06-29T23:18:05,2010-06-29T23:18:05,Fluxicon Disco, Variant 1,1,6,6
1152,2010-10-05T15:03:32,2010-10-05T15:03:32,Fluxicon Disco, Variant 1,1,1,1
1152,2010-10-06T15:51:51,2010-10-06T15:51:51,Fluxicon Disco, Variant 1,1,8,8
1152,2010-10-06T15:59:12,2010-10-06T15:59:12,Fluxicon Disco, Variant 1,1,6,6
1153,2012-01-10T23:57:01,2012-01-10T23:57:01,Fluxicon Disco, Variant 2,2,1,1
1153,2012-01-16T16:53:10,2012-01-16T16:53:10,Fluxicon Disco, Variant 2,2,8,8
1153,2012-01-27T23:32:26,2012-01-27T23:32:26,Fluxicon Disco, Variant 2,2,9,9
1153,2012-02-01T01:04:22,2012-02-01T01:04:22,Fluxicon Disco, Variant 2,2,6,6
1154,2012-05-21T14:18:26,2012-05-21T14:18:26,Fluxicon Disco, Variant 38,38,1,1
1154,2012-05-21T14:19:22,2012-05-21T14:19:22,Fluxicon Disco, Variant 38,38,9,9
1154,2012-05-21T14:26:51,2012-05-21T14:26:51,Fluxicon Disco, Variant 38,38,8,8
1154,2012-05-21T15:22:00,2012-05-21T15:22:00,Fluxicon Disco, Variant 38,38,6,6
1154,2012-05-21T15:22:01,2012-05-21T15:22:01,Fluxicon Disco, Variant 38,38,6,6
1155,2010-09-16T19:40:30,2010-09-16T19:40:30,Fluxicon Disco, Variant 3,3,1,1
1155,2010-09-22T20:06:53,2010-09-22T20:06:53,Fluxicon Disco, Variant 3,3,8,8
1155,2010-09-23T15:55:05,2010-09-23T15:55:05,Fluxicon Disco, Variant 3,3,9,9
1155,2010-09-30T20:01:01,2010-09-30T20:01:01,Fluxicon Disco, Variant 3,3,8,8
1155,2010-09-30T20:01:10,2010-09-30T20:01:10,Fluxicon Disco, Variant 3,3,6,6
1157,2011-09-14T22:45:59,2011-09-14T22:45:59,Fluxicon Disco, Variant 1,1,1,1
1157,2011-09-26T22:57:04,2011-09-26T22:57:04,Fluxicon Disco, Variant 1,1,8,8
1157,2011-09-28T14:56:30,2011-09-28T14:56:30,Fluxicon Disco, Variant 1,1,6,6
1158,2011-06-23T14:35:48,2011-06-23T14:35:48,Fluxicon Disco, Variant 10,10,1,1
1158,2011-06-23T14:36:08,2011-06-23T14:36:08,Fluxicon Disco, Variant 10,10,1,1
1158,2011-06-23T16:52:00,2011-06-23T16:52:00,Fluxicon Disco, Variant 10,10,8,8
1158,2011-06-23T17:00:20,2011-06-23T17:00:20,Fluxicon Disco, Variant 10,10,9,9
1158,2011-07-21T20:33:50,2011-07-21T20:33:50,Fluxicon Disco, Variant 10,10,8,8
1158,2011-07-21T20:33:58,2011-07-21T20:33:58,Fluxicon Disco, Variant 10,10,6,6
1160,2011-04-14T14:32:36,2011-04-14T14:32:36,Fluxicon Disco, Variant 1,1,1,1
1160,2011-04-14T14:58:44,2011-04-14T14:58:44,Fluxicon Disco, Variant 1,1,8,8
1160,2011-04-14T22:03:02,2011-04-14T22:03:02,Fluxicon Disco, Variant 1,1,6,6
1161,2012-07-18T16:00:13,2012-07-18T16:00:13,Fluxicon Disco, Variant 1,1,1,1
1161,2012-07-20T14:52:34,2012-07-20T14:52:34,Fluxicon Disco, Variant 1,1,8,8
1161,2012-07-20T17:07:28,2012-07-20T17:07:28,Fluxicon Disco, Variant 1,1,6,6
1162,2011-01-26T22:45:02,2011-01-26T22:45:02,Fluxicon Disco, Variant 1,1,1,1
1162,2011-01-27T16:40:54,2011-01-27T16:40:54,Fluxicon Disco, Variant 1,1,8,8
1162,2011-01-31T21:34:41,2011-01-31T21:34:41,Fluxicon Disco, Variant 1,1,6,6
1163,2012-07-24T14:38:39,2012-07-24T14:38:39,Fluxicon Disco, Variant 5,5,1,1
1163,2012-07-24T14:39:01,2012-07-24T14:39:01,Fluxicon Disco, Variant 5,5,6,6
1165,2010-09-15T14:50:56,2010-09-15T14:50:56,Fluxicon Disco, Variant 1,1,1,1
1165,2010-09-15T14:51:39,2010-09-15T14:51:39,Fluxicon Disco, Variant 1,1,8,8
1165,2010-09-15T14:52:02,2010-09-15T14:52:02,Fluxicon Disco, Variant 1,1,6,6
1166,2010-10-25T20:16:01,2010-10-25T20:16:01,Fluxicon Disco, Variant 1,1,1,1
1166,2010-10-26T14:49:21,2010-10-26T14:49:21,Fluxicon Disco, Variant 1,1,8,8
1166,2010-10-26T14:50:24,2010-10-26T14:50:24,Fluxicon Disco, Variant 1,1,6,6
1167,2011-02-14T17:03:48,2011-02-14T17:03:48,Fluxicon Disco, Variant 3,3,1,1
1167,2011-02-14T17:04:20,2011-02-14T17:04:20,Fluxicon Disco, Variant 3,3,8,8
1167,2011-02-16T00:14:19,2011-02-16T00:14:19,Fluxicon Disco, Variant 3,3,9,9
1167,2011-03-14T17:31:02,2011-03-14T17:31:02,Fluxicon Disco, Variant 3,3,8,8
1167,2011-03-14T17:31:18,2011-03-14T17:31:18,Fluxicon Disco, Variant 3,3,6,6
1168,2011-06-17T22:59:46,2011-06-17T22:59:46,Fluxicon Disco, Variant 38,38,1,1
1168,2011-06-17T23:00:22,2011-06-17T23:00:22,Fluxicon Disco, Variant 38,38,9,9
1168,2011-07-06T23:08:34,2011-07-06T23:08:34,Fluxicon Disco, Variant 38,38,8,8
1168,2011-07-19T14:57:22,2011-07-19T14:57:22,Fluxicon Disco, Variant 38,38,6,6
1168,2011-07-19T14:57:23,2011-07-19T14:57:23,Fluxicon Disco, Variant 38,38,6,6
1169,2012-07-30T22:03:11,2012-07-30T22:03:11,Fluxicon Disco, Variant 5,5,1,1
1169,2012-07-31T20:37:16,2012-07-31T20:37:16,Fluxicon Disco, Variant 5,5,6,6
1170,2011-01-31T17:12:34,2011-01-31T17:12:34,Fluxicon Disco, Variant 1,1,1,1
1170,2011-01-31T18:43:27,2011-01-31T18:43:27,Fluxicon Disco, Variant 1,1,8,8
1170,2011-02-02T00:37:01,2011-02-02T00:37:01,Fluxicon Disco, Variant 1,1,6,6
1171,2011-12-13T16:19:55,2011-12-13T16:19:55,Fluxicon Disco, Variant 1,1,1,1
1171,2011-12-13T19:13:25,2011-12-13T19:13:25,Fluxicon Disco, Variant 1,1,8,8
1171,2011-12-13T19:22:43,2011-12-13T19:22:43,Fluxicon Disco, Variant 1,1,6,6
1172,2012-03-19T18:50:29,2012-03-19T18:50:29,Fluxicon Disco, Variant 2,2,1,1
1172,2012-03-29T21:18:31,2012-03-29T21:18:31,Fluxicon Disco, Variant 2,2,8,8
1172,2012-04-02T14:52:47,2012-04-02T14:52:47,Fluxicon Disco, Variant 2,2,9,9
1172,2012-04-02T16:05:06,2012-04-02T16:05:06,Fluxicon Disco, Variant 2,2,6,6
1173,2010-06-22T21:33:44,2010-06-22T21:33:44,Fluxicon Disco, Variant 87,87,1,1
1173,2010-06-30T22:24:53,2010-06-30T22:24:53,Fluxicon Disco, Variant 87,87,8,8
1173,2010-07-01T16:02:51,2010-07-01T16:02:51,Fluxicon Disco, Variant 87,87,9,9
1173,2010-07-06T16:36:29,2010-07-06T16:36:29,Fluxicon Disco, Variant 87,87,8,8
1173,2010-07-06T17:36:50,2010-07-06T17:36:50,Fluxicon Disco, Variant 87,87,2,2
1173,2010-07-12T15:37:51,2010-07-12T15:37:51,Fluxicon Disco, Variant 87,87,6,6
1173,2010-07-14T21:02:02,2010-07-14T21:02:02,Fluxicon Disco, Variant 87,87,8,8
1173,2010-07-15T17:19:02,2010-07-15T17:19:02,Fluxicon Disco, Variant 87,87,6,6
1174,2011-05-18T15:34:39,2011-05-18T15:34:39,Fluxicon Disco, Variant 1,1,1,1
1174,2011-05-18T15:35:01,2011-05-18T15:35:01,Fluxicon Disco, Variant 1,1,8,8
1174,2011-05-18T22:55:18,2011-05-18T22:55:18,Fluxicon Disco, Variant 1,1,6,6
1175,2012-01-11T23:59:39,2012-01-11T23:59:39,Fluxicon Disco, Variant 9,9,1,1
1175,2012-01-16T17:46:04,2012-01-16T17:46:04,Fluxicon Disco, Variant 9,9,8,8
1175,2012-01-16T19:20:57,2012-01-16T19:20:57,Fluxicon Disco, Variant 9,9,6,6
1175,2012-01-16T19:21:55,2012-01-16T19:21:55,Fluxicon Disco, Variant 9,9,8,8
1175,2012-01-16T19:45:15,2012-01-16T19:45:15,Fluxicon Disco, Variant 9,9,6,6
1177,2011-12-12T18:23:38,2011-12-12T18:23:38,Fluxicon Disco, Variant 1,1,1,1
1177,2011-12-12T19:37:24,2011-12-12T19:37:24,Fluxicon Disco, Variant 1,1,8,8
1177,2011-12-13T22:00:43,2011-12-13T22:00:43,Fluxicon Disco, Variant 1,1,6,6
1178,2011-04-05T15:07:00,2011-04-05T15:07:00,Fluxicon Disco, Variant 1,1,1,1
1178,2011-04-05T15:07:14,2011-04-05T15:07:14,Fluxicon Disco, Variant 1,1,8,8
1178,2011-04-05T15:09:39,2011-04-05T15:09:39,Fluxicon Disco, Variant 1,1,6,6
1180,2010-07-01T21:30:32,2010-07-01T21:30:32,Fluxicon Disco, Variant 3,3,1,1
1180,2010-08-09T16:34:20,2010-08-09T16:34:20,Fluxicon Disco, Variant 3,3,8,8
1180,2010-08-09T16:34:30,2010-08-09T16:34:30,Fluxicon Disco, Variant 3,3,9,9
1180,2010-08-10T23:06:20,2010-08-10T23:06:20,Fluxicon Disco, Variant 3,3,8,8
1180,2010-08-10T23:07:04,2010-08-10T23:07:04,Fluxicon Disco, Variant 3,3,6,6
1181,2012-02-13T17:15:33,2012-02-13T17:15:33,Fluxicon Disco, Variant 1,1,1,1
1181,2012-02-13T17:19:18,2012-02-13T17:19:18,Fluxicon Disco, Variant 1,1,8,8
1181,2012-02-13T19:42:19,2012-02-13T19:42:19,Fluxicon Disco, Variant 1,1,6,6
1182,2011-03-04T17:29:57,2011-03-04T17:29:57,Fluxicon Disco, Variant 1,1,1,1
1182,2011-03-04T17:30:34,2011-03-04T17:30:34,Fluxicon Disco, Variant 1,1,8,8
1182,2011-03-18T16:21:06,2011-03-18T16:21:06,Fluxicon Disco, Variant 1,1,6,6
1183,2010-07-08T22:35:41,2010-07-08T22:35:41,Fluxicon Disco, Variant 3,3,1,1
1183,2010-07-08T22:41:10,2010-07-08T22:41:10,Fluxicon Disco, Variant 3,3,8,8
1183,2010-07-08T22:41:22,2010-07-08T22:41:22,Fluxicon Disco, Variant 3,3,9,9
1183,2010-07-09T15:38:50,2010-07-09T15:38:50,Fluxicon Disco, Variant 3,3,8,8
1183,2010-07-09T15:38:59,2010-07-09T15:38:59,Fluxicon Disco, Variant 3,3,6,6
1184,2010-05-20T20:58:47,2010-05-20T20:58:47,Fluxicon Disco, Variant 1,1,1,1
1184,2010-05-26T23:12:55,2010-05-26T23:12:55,Fluxicon Disco, Variant 1,1,8,8
1184,2010-05-26T23:14:20,2010-05-26T23:14:20,Fluxicon Disco, Variant 1,1,6,6
1185,2012-08-10T13:49:50,2012-08-10T13:49:50,Fluxicon Disco, Variant 1,1,1,1
1185,2012-08-10T14:33:45,2012-08-10T14:33:45,Fluxicon Disco, Variant 1,1,8,8
1185,2012-08-10T14:42:42,2012-08-10T14:42:42,Fluxicon Disco, Variant 1,1,6,6
1186,2011-10-05T15:59:00,2011-10-05T15:59:00,Fluxicon Disco, Variant 1,1,1,1
1186,2011-10-21T15:18:58,2011-10-21T15:18:58,Fluxicon Disco, Variant 1,1,8,8
1186,2011-10-21T15:27:54,2011-10-21T15:27:54,Fluxicon Disco, Variant 1,1,6,6
1187,2012-07-24T14:22:02,2012-07-24T14:22:02,Fluxicon Disco, Variant 1,1,1,1
1187,2012-07-24T15:11:53,2012-07-24T15:11:53,Fluxicon Disco, Variant 1,1,8,8
1187,2012-07-24T21:39:54,2012-07-24T21:39:54,Fluxicon Disco, Variant 1,1,6,6
1188,2012-05-03T22:51:50,2012-05-03T22:51:50,Fluxicon Disco, Variant 1,1,1,1
1188,2012-05-09T23:06:27,2012-05-09T23:06:27,Fluxicon Disco, Variant 1,1,8,8
1188,2012-05-10T16:19:59,2012-05-10T16:19:59,Fluxicon Disco, Variant 1,1,6,6
1189,2011-03-04T17:10:16,2011-03-04T17:10:16,Fluxicon Disco, Variant 3,3,1,1
1189,2011-03-04T17:10:37,2011-03-04T17:10:37,Fluxicon Disco, Variant 3,3,8,8
1189,2011-03-04T17:25:12,2011-03-04T17:25:12,Fluxicon Disco, Variant 3,3,9,9
1189,2011-04-14T15:43:04,2011-04-14T15:43:04,Fluxicon Disco, Variant 3,3,8,8
1189,2011-04-14T15:43:14,2011-04-14T15:43:14,Fluxicon Disco, Variant 3,3,6,6
1190,2012-01-02T18:49:47,2012-01-02T18:49:47,Fluxicon Disco, Variant 6,6,1,1
1190,2012-01-02T18:49:58,2012-01-02T18:49:58,Fluxicon Disco, Variant 6,6,8,8
1190,2012-01-02T20:00:55,2012-01-02T20:00:55,Fluxicon Disco, Variant 6,6,6,6
1190,2012-01-02T20:00:56,2012-01-02T20:00:56,Fluxicon Disco, Variant 6,6,6,6
1191,2010-02-08T23:06:58,2010-02-08T23:06:58,Fluxicon Disco, Variant 3,3,1,1
1191,2010-02-08T23:12:00,2010-02-08T23:12:00,Fluxicon Disco, Variant 3,3,8,8
1191,2010-02-08T23:12:28,2010-02-08T23:12:28,Fluxicon Disco, Variant 3,3,9,9
1191,2010-02-26T00:56:34,2010-02-26T00:56:34,Fluxicon Disco, Variant 3,3,8,8
1191,2010-02-26T17:09:32,2010-02-26T17:09:32,Fluxicon Disco, Variant 3,3,6,6
1192,2012-03-27T16:53:32,2012-03-27T16:53:32,Fluxicon Disco, Variant 11,11,8,8
1192,2012-03-29T14:37:55,2012-03-29T14:37:55,Fluxicon Disco, Variant 11,11,6,6
1194,2011-01-10T18:50:41,2011-01-10T18:50:41,Fluxicon Disco, Variant 4,4,1,1
1194,2011-01-12T16:54:14,2011-01-12T16:54:14,Fluxicon Disco, Variant 4,4,1,1
1194,2011-01-12T17:32:22,2011-01-12T17:32:22,Fluxicon Disco, Variant 4,4,8,8
1194,2011-01-12T22:40:13,2011-01-12T22:40:13,Fluxicon Disco, Variant 4,4,6,6
1195,2012-01-24T21:27:17,2012-01-24T21:27:17,Fluxicon Disco, Variant 1,1,1,1
1195,2012-01-31T19:29:27,2012-01-31T19:29:27,Fluxicon Disco, Variant 1,1,8,8
1195,2012-02-07T18:01:30,2012-02-07T18:01:30,Fluxicon Disco, Variant 1,1,6,6
1196,2010-02-02T18:17:37,2010-02-02T18:17:37,Fluxicon Disco, Variant 1,1,1,1
1196,2010-02-16T00:21:37,2010-02-16T00:21:37,Fluxicon Disco, Variant 1,1,8,8
1196,2010-02-16T00:22:30,2010-02-16T00:22:30,Fluxicon Disco, Variant 1,1,6,6
1197,2011-12-20T17:21:55,2011-12-20T17:21:55,Fluxicon Disco, Variant 22,22,1,1
1197,2011-12-20T17:44:46,2011-12-20T17:44:46,Fluxicon Disco, Variant 22,22,1,1
1197,2011-12-21T18:09:33,2011-12-21T18:09:33,Fluxicon Disco, Variant 22,22,8,8
1197,2011-12-21T19:24:14,2011-12-21T19:24:14,Fluxicon Disco, Variant 22,22,9,9
1197,2011-12-22T23:48:16,2011-12-22T23:48:16,Fluxicon Disco, Variant 22,22,6,6
1198,2012-03-07T23:57:18,2012-03-07T23:57:18,Fluxicon Disco, Variant 8,8,1,1
1198,2012-03-07T23:59:42,2012-03-07T23:59:42,Fluxicon Disco, Variant 8,8,6,6
1198,2012-03-07T23:59:43,2012-03-07T23:59:43,Fluxicon Disco, Variant 8,8,6,6
1199,2012-02-21T23:27:29,2012-02-21T23:27:29,Fluxicon Disco, Variant 1,1,1,1
1199,2012-02-22T16:57:31,2012-02-22T16:57:31,Fluxicon Disco, Variant 1,1,8,8
1199,2012-02-22T18:17:46,2012-02-22T18:17:46,Fluxicon Disco, Variant 1,1,6,6
1200,2011-06-08T20:51:32,2011-06-08T20:51:32,Fluxicon Disco, Variant 1,1,1,1
1200,2011-06-09T14:07:27,2011-06-09T14:07:27,Fluxicon Disco, Variant 1,1,8,8
1200,2011-06-13T23:17:20,2011-06-13T23:17:20,Fluxicon Disco, Variant 1,1,6,6
1201,2012-05-15T14:07:16,2012-05-15T14:07:16,Fluxicon Disco, Variant 1,1,1,1
1201,2012-05-15T14:16:00,2012-05-15T14:16:00,Fluxicon Disco, Variant 1,1,8,8
1201,2012-05-15T20:59:20,2012-05-15T20:59:20,Fluxicon Disco, Variant 1,1,6,6
1202,2010-09-06T17:26:13,2010-09-06T17:26:13,Fluxicon Disco, Variant 4,4,1,1
1202,2010-09-08T21:56:29,2010-09-08T21:56:29,Fluxicon Disco, Variant 4,4,1,1
1202,2010-09-09T14:37:19,2010-09-09T14:37:19,Fluxicon Disco, Variant 4,4,8,8
1202,2010-09-09T14:56:27,2010-09-09T14:56:27,Fluxicon Disco, Variant 4,4,6,6
1203,2011-09-08T20:30:42,2011-09-08T20:30:42,Fluxicon Disco, Variant 1,1,1,1
1203,2011-10-03T17:32:48,2011-10-03T17:32:48,Fluxicon Disco, Variant 1,1,8,8
1203,2011-10-03T17:39:13,2011-10-03T17:39:13,Fluxicon Disco, Variant 1,1,6,6
1204,2010-06-30T16:08:26,2010-06-30T16:08:26,Fluxicon Disco, Variant 24,24,1,1
1204,2010-07-29T20:25:46,2010-07-29T20:25:46,Fluxicon Disco, Variant 24,24,8,8
1204,2010-07-29T20:38:22,2010-07-29T20:38:22,Fluxicon Disco, Variant 24,24,9,9
1204,2010-07-30T15:08:27,2010-07-30T15:08:27,Fluxicon Disco, Variant 24,24,8,8
1204,2010-07-30T15:08:57,2010-07-30T15:08:57,Fluxicon Disco, Variant 24,24,6,6
1204,2010-08-04T17:52:02,2010-08-04T17:52:02,Fluxicon Disco, Variant 24,24,8,8
1204,2010-08-05T17:53:57,2010-08-05T17:53:57,Fluxicon Disco, Variant 24,24,6,6
1205,2011-06-13T16:22:41,2011-06-13T16:22:41,Fluxicon Disco, Variant 1,1,1,1
1205,2011-06-13T16:22:52,2011-06-13T16:22:52,Fluxicon Disco, Variant 1,1,8,8
1205,2011-06-13T16:23:20,2011-06-13T16:23:20,Fluxicon Disco, Variant 1,1,6,6
1206,2011-03-03T22:28:56,2011-03-03T22:28:56,Fluxicon Disco, Variant 1,1,1,1
1206,2011-03-03T22:29:37,2011-03-03T22:29:37,Fluxicon Disco, Variant 1,1,8,8
1206,2011-03-05T01:00:05,2011-03-05T01:00:05,Fluxicon Disco, Variant 1,1,6,6
1207,2011-05-04T20:49:39,2011-05-04T20:49:39,Fluxicon Disco, Variant 2,2,1,1
1207,2011-05-18T17:28:05,2011-05-18T17:28:05,Fluxicon Disco, Variant 2,2,8,8
1207,2011-05-18T17:43:36,2011-05-18T17:43:36,Fluxicon Disco, Variant 2,2,9,9
1207,2011-05-24T16:31:18,2011-05-24T16:31:18,Fluxicon Disco, Variant 2,2,6,6
1208,2012-02-10T16:59:22,2012-02-10T16:59:22,Fluxicon Disco, Variant 1,1,1,1
1208,2012-02-10T16:59:55,2012-02-10T16:59:55,Fluxicon Disco, Variant 1,1,8,8
1208,2012-02-11T01:05:32,2012-02-11T01:05:32,Fluxicon Disco, Variant 1,1,6,6
1209,2011-04-18T17:48:58,2011-04-18T17:48:58,Fluxicon Disco, Variant 1,1,1,1
1209,2011-04-19T15:39:22,2011-04-19T15:39:22,Fluxicon Disco, Variant 1,1,8,8
1209,2011-04-19T17:48:39,2011-04-19T17:48:39,Fluxicon Disco, Variant 1,1,6,6
1211,2010-05-24T19:25:24,2010-05-24T19:25:24,Fluxicon Disco, Variant 4,4,1,1
1211,2010-06-04T20:04:07,2010-06-04T20:04:07,Fluxicon Disco, Variant 4,4,1,1
